label,label_A,label_CH,label_CR,label_J,label_LAW,label_LTD,label_TER,label_USE,sentences,document
0,0,0,0,0,0,0,0,0,"any/DT person/NN who/WP creates/VBZ a/DT ugv/NN will/MD be/VB referred/VBN to/TO herein/RB as/IN a/DT ``/`` creator/NNP ,/, ''/'' and/CC any/DT person/NN who/WP uses/VBZ any/DT user/NN content/NN from/IN another/DT 's/POS ugv/NN to/TO create/VB a/DT collaborative/JJ ugv/NN as/IN permitted/VBN by/IN this/DT eula/NN will/MD be/VB referred/VBN to/TO herein/RB as/IN an/DT ``/`` editor/NNP ./. ''/'' ",musically.txt
0,0,0,0,0,0,0,0,0,"creators/NNS ,/, editors/NNS and/CC all/DT other/JJ users/NNS of/IN the/DT service/NNP ,/, including/VBG transmitters/NNS and/CC viewers/NNS of/IN broadcast/NNP content/NNP through/IN the/DT apps/NNPS ,/, will/MD be/VB referred/VBN to/TO herein/RB collectively/RB as/IN ``/`` users/NNS ./. ''/'' ",musically.txt
0,0,0,0,0,0,0,0,0,"in/IN addition/NN to/TO allowing/VBG you/PRP to/TO create/VB ugvs/NNS and/CC collaborative/JJ ugvs/NNS ,/, and/CC transmit/VB broadcast/NNP content/NNP via/IN the/DT apps/NNPS ,/, as/IN described/VBN above/IN ,/, the/DT service/NNP may/MD also/RB allow/VB you/PRP to/TO -lrb-/-LRB- a/NN -rrb-/-RRB- create/VBP 15-second/JJ videos/NNS that/WDT include/VBP sound/JJ recording/NN samples/NNS -lrb-/-LRB- and/CC the/DT musical/JJ works/NNS embodied/VBD therein/RB -rrb-/-RRB- from/IN thirty/CD second/JJ portions/NNS of/IN sound/JJ recordings/NNS -lrb-/-LRB- sound/JJ recordings/NNS and/CC the/DT musical/JJ works/NNS embodied/VBD therein/RB are/VBP ``/`` sr/JJ samples/NNS ''/'' -rrb-/-RRB- made/VBN available/JJ by/IN the/DT company/NN through/IN the/DT service/NNP through/IN a/DT company-provided/JJ library/NN -lrb-/-LRB- each/DT ,/, a/DT ``/`` company/NN video/NNP ,/, ''/'' and/CC together/RB with/IN ugvs/NNS and/CC collaborative/JJ ugvs/NNS ,/, ``/`` user/NN videos/NNS ''/'' -rrb-/-RRB- ;/: -lrb-/-LRB- b/NN -rrb-/-RRB- save/VB your/PRP$ user/NN videos/NNS locally/RB to/TO your/PRP$ device/NN ;/: -lrb-/-LRB- c/NN -rrb-/-RRB- upload/NN your/PRP$ user/NN videos/NNS to/TO the/DT applicable/JJ app/NN or/CC certain/JJ third/JJ party/NN social/JJ media/NNS platforms/NNS -lrb-/-LRB- e.g./FW ,/, instagram/NNP ,/, facebook/NNP ,/, youtube/NNP ,/, twitter/NNP -rrb-/-RRB- subject/JJ to/TO the/DT terms/NNS and/CC conditions/NNS in/IN this/DT eula/NN and/CC any/DT usage/NN restrictions/NNS imposed/VBN by/IN any/DT licensors/NNS of/IN s/NN r/NN samples/NNS -lrb-/-LRB- e.g./FW ,/, sound/JJ recording/NN and/or/CC musical/JJ work/NN copyright/NN owners/NNS -rrb-/-RRB- ;/: -lrb-/-LRB- d/NN -rrb-/-RRB- communicate/VBP your/PRP$ user/NN videos/NNS to/TO friends/NNS via/IN different/JJ messaging/NN services/NNS ;/: and/CC -lrb-/-LRB- e/NN -rrb-/-RRB- publicly/RB display/NN and/CC perform/VB your/PRP$ user/NN videos/NNS and/CC the/DT embedded/JJ sound/NN recordings/NNS and/CC musical/JJ works/NNS to/TO other/JJ users/NNS of/IN the/DT service/NNP ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"if/IN the/DT service/NNP does/VBZ not/RB permit/VB you/PRP to/TO post/NNP user/NN videos/NNS directly/RB to/TO one/CD or/CC more/JJR third/JJ party/NN social/JJ media/NNS platforms/NNS ,/, then/RB you/PRP are/VBP not/RB authorized/VBN by/IN the/DT company/NN to/TO post/NNP your/PRP$ user/NN videos/NNS on/IN such/JJ platforms/NNS and/CC you/PRP are/VBP solely/RB responsible/JJ for/IN obtaining/VBG any/DT necessary/JJ rights/NNS ,/, clearances/NNS ,/, permissions/NNS or/CC authorizations/NNS for/IN such/JJ posting/NN and/CC may/MD be/VB subject/JJ to/TO liability/NN for/IN your/PRP$ failure/NN to/TO do/VB so/RB in/IN the/DT event/NN of/IN any/DT unauthorized/JJ posting/NN of/IN user/NN videos/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"for/IN the/DT avoidance/NN of/IN doubt/NN ,/, user/NN videos/NNS exclude/VBP any/DT broadcast/NNP content/NNP ./. ",musically.txt
0,0,0,0,0,0,0,0,0,you/PRP control/VBP whether/IN your/PRP$ user/NN videos/NNS and/or/CC broadcast/NNP content/NNP are/VBP made/VBN publicly/RB available/JJ on/IN the/DT service/NNP to/TO all/PDT the/DT users/NNS or/CC only/RB available/JJ to/TO people/NNS you/PRP approve/VBP among/IN the/DT users/NNS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"to/TO restrict/VB access/NN to/TO your/PRP$ user/NN videos/NNS and/or/CC broadcast/NNP content/NNP ,/, you/PRP should/MD select/VB the/DT privacy/NN setting/NN available/JJ within/IN the/DT apps/NNPS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"the/DT service/NNP will/MD be/VB accessible/JJ via/IN a/DT mobile/JJ phone/NN ,/, tablet/NN or/CC other/JJ wireless/JJ device/NN -lrb-/-LRB- collectively/RB ,/, ``/`` mobile/NNP services/NNPS ''/'' -rrb-/-RRB- ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"your/PRP$ mobile/JJ carrier/NN 's/POS normal/JJ messaging/NN ,/, data/NNS ,/, and/CC other/JJ rates/NNS and/CC fees/NNS will/MD apply/VB to/TO your/PRP$ use/NN of/IN the/DT mobile/NNP services/NNPS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"in/IN addition/NN ,/, downloading/VBG ,/, installing/VBG ,/, or/CC using/VBG certain/JJ mobile/NNP services/NNPS may/MD be/VB prohibited/VBN or/CC restricted/VBN by/IN your/PRP$ mobile/JJ carrier/NN ,/, and/CC not/RB all/DT mobile/NNP services/NNPS may/MD work/VB with/IN all/DT carriers/NNS or/CC devices/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"therefore/RB ,/, you/PRP are/VBP solely/RB responsible/JJ for/IN checking/VBG with/IN your/PRP$ mobile/JJ carrier/NN to/TO determine/VB if/IN the/DT mobile/NNP services/NNPS are/VBP available/JJ for/IN your/PRP$ mobile/JJ device/NN -lrb-/-LRB- s/NNS -rrb-/-RRB- ,/, what/WDT restrictions/NNS ,/, if/IN any/DT ,/, may/MD be/VB applicable/JJ to/TO your/PRP$ use/NN of/IN the/DT mobile/NNP services/NNPS ,/, and/CC how/WRB much/JJ they/PRP will/MD cost/VB you/PRP ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"nevertheless/RB ,/, all/DT use/NN of/IN the/DT apps/NNPS and/CC the/DT related/JJ mobile/NNP services/NNPS must/MD be/VB in/IN accordance/NN with/IN this/DT eula/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"while/IN you/PRP may/MD always/RB browse/VB the/DT public-facing/JJ portions/NNS of/IN the/DT service/NNP without/IN registering/VBG with/IN us/PRP ,/, in/IN order/NN to/TO enjoy/VB the/DT full/JJ benefits/NNS of/IN the/DT service/NNP ,/, including/VBG to/TO serve/VB as/IN a/DT creator/NNP or/CC editor/NNP ,/, you/PRP must/MD download/VB the/DT apps/NNPS and/CC register/VB an/DT account/NN with/IN us/PRP -lrb-/-LRB- an/DT ``/`` account/NNP ''/'' -rrb-/-RRB- ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP are/VBP responsible/JJ for/IN the/DT security/NN of/IN your/PRP$ account/NNP ,/, and/CC are/VBP fully/RB responsible/JJ for/IN all/DT activities/NNS that/WDT occur/VBP through/IN the/DT use/NN of/IN your/PRP$ credentials/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,you/PRP will/MD notify/VB the/DT company/NN immediately/RB at/IN privacy@musical.ly/RB if/IN you/PRP suspect/VBP or/CC know/VBP of/IN any/DT unauthorized/JJ use/NN of/IN your/PRP$ log-in/JJ credentials/NNS or/CC any/DT other/JJ breach/NN of/IN security/NN with/IN respect/NN to/TO your/PRP$ account/NNP ./. ,musically.txt
0,0,0,0,0,0,0,0,0,the/DT company/NN will/MD not/RB be/VB liable/JJ for/IN any/DT loss/NN or/CC damage/NN arising/VBG from/IN unauthorized/JJ use/NN of/IN your/PRP$ credentials/NNS prior/RB to/TO you/PRP notifying/VBG the/DT company/NN of/IN such/JJ unauthorized/JJ use/NN or/CC loss/NN of/IN your/PRP$ credentials/NNS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,separate/JJ log-in/JJ credentials/NNS may/MD be/VB required/VBN to/TO access/NN external/NNP sites/NNP -lrb-/-LRB- defined/VBN in/IN section/NN 8/CD below/IN -rrb-/-RRB- ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"when/WRB creating/VBG an/DT account/NNP ,/, you/PRP will/MD provide/VB true/JJ ,/, accurate/JJ ,/, current/JJ ,/, and/CC complete/JJ information/NN as/IN the/DT company/NN requests/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP will/MD update/VB the/DT information/NN about/IN yourself/PRP promptly/RB ,/, and/CC as/RB necessary/JJ ,/, to/TO keep/VB it/PRP current/JJ and/CC accurate/JJ ./. ",musically.txt
1,0,0,1,0,0,0,1,0,"we/PRP reserve/VBP the/DT right/NN to/TO disallow/VB ,/, cancel/VB ,/, remove/VB ,/, or/CC reassign/NN certain/JJ usernames/NNS and/CC permalinks/NNS in/IN appropriate/JJ circumstances/NNS ,/, as/IN determined/VBN by/IN us/PRP in/IN our/PRP$ sole/JJ discretion/NN ,/, and/CC may/MD ,/, with/IN or/CC without/IN prior/JJ notice/NN ,/, suspend/VB or/CC terminate/VB your/PRP$ account/NNP if/IN activities/NNS occur/VBP on/IN your/PRP$ account/NNP which/WDT ,/, in/IN our/PRP$ sole/JJ discretion/NN ,/, would/MD or/CC might/MD constitute/VB a/DT violation/NN of/IN this/DT eula/NN ,/, cause/NN damage/NN to/TO or/CC impair/VB the/DT service/NNP ,/, infringe/VBP or/CC violate/VBP any/DT third/JJ party/NN rights/NNS ,/, or/CC violate/VB any/DT applicable/JJ laws/NNS or/CC regulations/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"if/IN messages/NNS sent/VBN to/TO the/DT e-mail/JJ address/NN you/PRP provide/VBP are/VBP returned/VBN as/IN undeliverable/JJ ,/, then/RB the/DT company/NN may/MD terminate/VB your/PRP$ account/NNP immediately/RB without/IN notice/NN to/TO you/PRP and/CC without/IN any/DT liability/NN to/TO you/PRP or/CC any/DT third/JJ party/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,you/PRP may/MD be/VB able/JJ to/TO send/VB messages/NNS to/TO other/JJ users/NNS through/IN the/DT apps/NNPS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP represent/VBP and/CC warrant/VBP you/PRP will/MD only/RB send/VB messages/NNS through/IN the/DT apps/NNS to/TO other/JJ users/NNS who/WP have/VBP given/VBN you/PRP their/PRP$ express/JJ consent/NN to/TO receive/VB such/JJ messages/NNS ,/, and/CC you/PRP will/MD indemnify/VB and/CC hold/VB the/DT company/NN harmless/JJ from/IN any/DT and/CC all/DT claims/NNS arising/VBG out/IN of/IN your/PRP$ sending/VBG these/DT messages/NNS to/TO any/DT users/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,you/PRP are/VBP responsible/JJ for/IN all/DT fees/NNS and/CC charges/NNS associated/VBN with/IN such/JJ messages/NNS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"while/IN you/PRP may/MD always/RB browse/VB the/DT public-facing/JJ portions/NNS of/IN the/DT service/NNP without/IN registering/VBG with/IN us/PRP ,/, in/IN order/NN to/TO enjoy/VB the/DT full/JJ benefits/NNS of/IN the/DT service/NNP ,/, including/VBG to/TO serve/VB as/IN a/DT creator/NNP or/CC editor/NNP ,/, you/PRP must/MD download/VB the/DT apps/NNPS and/CC register/VB an/DT account/NN with/IN us/PRP -lrb-/-LRB- an/DT ``/`` account/NNP ''/'' -rrb-/-RRB- ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP are/VBP responsible/JJ for/IN the/DT security/NN of/IN your/PRP$ account/NNP ,/, and/CC are/VBP fully/RB responsible/JJ for/IN all/DT activities/NNS that/WDT occur/VBP through/IN the/DT use/NN of/IN your/PRP$ credentials/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,you/PRP will/MD notify/VB the/DT company/NN immediately/RB at/IN privacy@musical.ly/RB if/IN you/PRP suspect/VBP or/CC know/VBP of/IN any/DT unauthorized/JJ use/NN of/IN your/PRP$ log-in/JJ credentials/NNS or/CC any/DT other/JJ breach/NN of/IN security/NN with/IN respect/NN to/TO your/PRP$ account/NNP ./. ,musically.txt
0,0,0,0,0,0,0,0,0,the/DT company/NN will/MD not/RB be/VB liable/JJ for/IN any/DT loss/NN or/CC damage/NN arising/VBG from/IN unauthorized/JJ use/NN of/IN your/PRP$ credentials/NNS prior/RB to/TO you/PRP notifying/VBG the/DT company/NN of/IN such/JJ unauthorized/JJ use/NN or/CC loss/NN of/IN your/PRP$ credentials/NNS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,separate/JJ log-in/JJ credentials/NNS may/MD be/VB required/VBN to/TO access/NN external/NNP sites/NNP -lrb-/-LRB- defined/VBN in/IN section/NN 8/CD below/IN -rrb-/-RRB- ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"when/WRB creating/VBG an/DT account/NNP ,/, you/PRP will/MD provide/VB true/JJ ,/, accurate/JJ ,/, current/JJ ,/, and/CC complete/JJ information/NN as/IN the/DT company/NN requests/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP will/MD update/VB the/DT information/NN about/IN yourself/PRP promptly/RB ,/, and/CC as/RB necessary/JJ ,/, to/TO keep/VB it/PRP current/JJ and/CC accurate/JJ ./. ",musically.txt
1,0,0,1,0,0,0,1,0,"we/PRP reserve/VBP the/DT right/NN to/TO disallow/VB ,/, cancel/VB ,/, remove/VB ,/, or/CC reassign/NN certain/JJ usernames/NNS and/CC permalinks/NNS in/IN appropriate/JJ circumstances/NNS ,/, as/IN determined/VBN by/IN us/PRP in/IN our/PRP$ sole/JJ discretion/NN ,/, and/CC may/MD ,/, with/IN or/CC without/IN prior/JJ notice/NN ,/, suspend/VB or/CC terminate/VB your/PRP$ account/NNP if/IN activities/NNS occur/VBP on/IN your/PRP$ account/NNP which/WDT ,/, in/IN our/PRP$ sole/JJ discretion/NN ,/, would/MD or/CC might/MD constitute/VB a/DT violation/NN of/IN this/DT eula/NN ,/, cause/NN damage/NN to/TO or/CC impair/VB the/DT service/NNP ,/, infringe/VBP or/CC violate/VBP any/DT third/JJ party/NN rights/NNS ,/, or/CC violate/VB any/DT applicable/JJ laws/NNS or/CC regulations/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"if/IN messages/NNS sent/VBN to/TO the/DT e-mail/JJ address/NN you/PRP provide/VBP are/VBP returned/VBN as/IN undeliverable/JJ ,/, then/RB the/DT company/NN may/MD terminate/VB your/PRP$ account/NNP immediately/RB without/IN notice/NN to/TO you/PRP and/CC without/IN any/DT liability/NN to/TO you/PRP or/CC any/DT third/JJ party/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,you/PRP may/MD be/VB able/JJ to/TO send/VB messages/NNS to/TO other/JJ users/NNS through/IN the/DT apps/NNPS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP represent/VBP and/CC warrant/VBP you/PRP will/MD only/RB send/VB messages/NNS through/IN the/DT apps/NNS to/TO other/JJ users/NNS who/WP have/VBP given/VBN you/PRP their/PRP$ express/JJ consent/NN to/TO receive/VB such/JJ messages/NNS ,/, and/CC you/PRP will/MD indemnify/VB and/CC hold/VB the/DT company/NN harmless/JJ from/IN any/DT and/CC all/DT claims/NNS arising/VBG out/IN of/IN your/PRP$ sending/VBG these/DT messages/NNS to/TO any/DT users/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,you/PRP are/VBP responsible/JJ for/IN all/DT fees/NNS and/CC charges/NNS associated/VBN with/IN such/JJ messages/NNS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"subject/NN to/TO your/PRP$ complete/JJ and/CC ongoing/JJ compliance/NN with/IN this/DT eula/NNP ,/, the/DT company/NN hereby/RB grants/NNS you/PRP a/DT revocable/JJ ,/, non-exclusive/JJ ,/, non-transferable/JJ ,/, non-sublicensable/JJ ,/, royalty-free/JJ and/CC worldwide/JJ right/NN and/CC license/NN to/TO access/NN and/CC use/VB the/DT service/NNP solely/RB for/IN your/PRP$ personal/JJ ,/, non-commercial/JJ use/NN and/CC solely/RB in/IN strict/JJ compliance/NN with/IN the/DT provisions/NNS of/IN this/DT eula/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,no/NN rights/NNS are/VBP licensed/VBN with/IN respect/NN to/TO sound/NNP recordings/NNPS and/CC the/DT musical/JJ works/VBZ embodied/VBN therein/RB that/WDT are/VBP made/NNP available/NNP from/NNP any/NNP company-provided/NNP library/NNP of/IN content/NNP ./. ,musically.txt
0,0,0,0,0,0,0,0,0,you/PRP use/VBP all/NN such/NN content/NN at/IN your/JJ sole/JJ risk/NN even/NN though/IN sr/JJ samples/NNS may/NNP be/VB made/NNP available/NNP to/TO you/PRP through/IN the/DT service/NN ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"the/DT company/NN ,/, but/CC not/RB its/PRP$ third/JJ party/NN licensors/NNS ,/, hereby/RB represents/VBZ ,/, warrants/NNS ,/, and/CC covenants/NNS that/IN it/PRP will/MD not/RB ,/, for/IN so/RB long/JJ as/IN you/PRP are/VBP authorized/VBN to/TO use/VB the/DT service/NNP pursuant/JJ to/TO this/DT eula/NN ,/, sue/VB or/CC bring/VB a/DT cause/NN of/IN action/NN against/IN you/PRP for/IN :/: ",musically.txt
0,0,0,0,0,0,0,0,0,"reproducing/VBG sr/JJ samples/NNS in/IN timed/VBN relation/NN to/TO visual/JJ images/NNS -lrb-/-LRB- i.e./FW ,/, synchronizing/VBG -rrb-/-RRB- in/IN user/NN videos/NNS created/VBN in/IN strict/JJ compliance/NN with/IN this/DT eula/NN ,/, provided/VBN you/PRP are/VBP using/VBG only/RB an/DT sr/JJ sample/NN provided/VBN by/IN the/DT company/NN and/CC not/RB any/DT sound/JJ recordings/NNS ,/, musical/JJ works/NNS ,/, or/CC other/JJ user/NN videos/NNS uploaded/VBN by/IN you/PRP or/CC others/NNS to/TO the/DT service/NNP ;/: and/CC ",musically.txt
0,0,0,0,0,0,0,0,0,"reproducing/VBG a/DT user/NN video/NNP embodying/VBG an/DT sr/JJ sample/NN on/IN your/PRP$ own/JJ mobile/JJ device/NN or/CC distributing/VBG such/JJ user/NN video/NNP with/IN private/JJ or/CC public/JJ audiences/NNS via/IN the/DT service/NNP ,/, provided/VBD such/JJ distribution/NN is/VBZ in/IN strict/JJ compliance/NN with/IN this/DT eula/NN and/CC the/DT functionalities/NNS of/IN the/DT applicable/JJ app/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,user-sourced/JJ sound/NN recordings/NNS and/CC musical/JJ works/NNP ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"nothing/NN in/IN this/DT eula/NN grants/NNS you/PRP a/DT license/NN to/TO reproduce/VB ,/, distribute/VB ,/, publicly/RB perform/VB ,/, communicate/VBP to/TO the/DT public/NN ,/, synchronize/VBP or/CC otherwise/RB use/VB and/CC exploit/VB any/DT third/JJ party/NN content/NN ,/, including/VBG ,/, but/CC not/RB limited/VBN to/TO ,/, sound/JJ recordings/NNS or/CC musical/JJ works/NNS in/IN your/PRP$ user/NN videos/NNS or/CC broadcast/NNP content/NNP ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP are/VBP solely/RB responsible/JJ for/IN clearing/VBG the/DT rights/NNS to/TO any/DT third/JJ party/NN content/NN ,/, including/VBG ,/, but/CC not/RB limited/VBN to/TO ,/, sound/JJ recordings/NNS and/CC musical/JJ works/NNS for/IN use/NN in/IN user/NN videos/NNS or/CC broadcast/NNP content/NNP ./. ",musically.txt
0,0,0,0,0,0,0,0,0,limitations/NNPS on/IN use/NNP and/CC modification/NNP ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"nothing/NN in/IN this/DT eula/NN authorizes/VBZ you/PRP to/TO ,/, with/IN respect/NN to/TO user/NN videos/NNS or/CC broadcast/NNP content/NNP ,/, -lrb-/-LRB- i/LS -rrb-/-RRB- use/VB any/DT aspect/NN of/IN any/DT musical/JJ work/NN or/CC sound/NN recording/NN in/IN a/DT manner/NN that/WDT is/VBZ not/RB expressly/RB permitted/VBN by/IN this/DT eula/NN ;/: -lrb-/-LRB- ii/LS -rrb-/-RRB- modify/VB ,/, change/VB ,/, or/CC adapt/VB the/DT lyrics/NNS or/CC fundamental/JJ character/NN of/IN any/DT musical/JJ work/NN or/CC sound/NN recording/NN ;/: -lrb-/-LRB- iii/LS -rrb-/-RRB- to/TO use/VB the/DT story/NN of/IN any/DT composition/NN ;/: or/CC -lrb-/-LRB- iv/LS -rrb-/-RRB- to/TO criticize/VB the/DT copyright/NN owner/NN of/IN any/DT musical/JJ work/NN or/CC sound/NN recording/NN ,/, the/DT authors/NNS ,/, composers/NNS or/CC lyricists/NNS of/IN any/DT musical/JJ work/NN ,/, or/CC the/DT featured/VBN or/CC non-featured/JJ recording/NN artists/NNS of/IN any/DT sound/JJ recording/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,any/DT violation/NN of/IN the/DT preceding/VBG sentence/NN will/MD be/VB deemed/VBN copyright/NN infringement/NN absent/JJ any/DT defense/NN -lrb-/-LRB- s/NNS -rrb-/-RRB- available/JJ under/IN applicable/JJ law/NN ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"accordingly/RB ,/, and/CC for/IN the/DT avoidance/NN of/IN doubt/NN ,/, you/PRP are/VBP solely/RB responsible/JJ for/IN obtaining/VBG any/DT necessary/JJ rights/NNS ,/, clearances/NNS ,/, permissions/NNS or/CC authorizations/NNS to/TO modify/VB ,/, change/VB or/CC adopt/VB any/DT third/JJ party/NN content/NN in/IN user/NN videos/NNS or/CC broadcast/NNP content/NNP ./. ",musically.txt
0,0,0,0,0,0,0,0,0,third/NNP party/NNP consent/NNP for/IN user/NN videos/NNS ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP hereby/RB acknowledge/VBP and/CC agree/VBP that/IN if/IN you/PRP -lrb-/-LRB- i/LS -rrb-/-RRB- desire/NN to/TO post/NN -lrb-/-LRB- as/IN defined/VBN below/IN -rrb-/-RRB- a/DT user/NN video/NNP to/TO any/DT external/JJ sites/NNS ;/: or/CC -lrb-/-LRB- ii/LS -rrb-/-RRB- use/VB a/DT user/NN video/NNP for/IN any/DT commercial/JJ purpose/NN ,/, then/RB ,/, in/IN each/DT case/NN ,/, you/PRP must/MD obtain/VB all/DT necessary/JJ consents/NNS from/IN each/DT owner/NN of/IN any/DT third/JJ party/NN content/NN included/VBD in/IN your/PRP$ user/NN video/NNP ,/, including/VBG creators/NNS in/IN the/DT event/NN you/PRP incorporated/VBD any/DT user/NN content/NN in/IN a/DT collaborative/JJ ugv/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"for/IN the/DT purposes/NNS of/IN the/DT foregoing/JJ sentence/NN ,/, ``/`` commercial/JJ purpose/NN ''/'' means/VBZ any/DT purpose/NN that/WDT may/MD directly/RB or/CC indirectly/RB generate/VBP income/NN ,/, revenue/NN ,/, good/JJ will/MD or/CC any/DT other/JJ tangible/JJ or/CC intangible/JJ benefit/NN for/IN you/PRP or/CC any/DT third/JJ party/NN ,/, excluding/VBG company/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"except/IN for/IN user/NN content/NN ,/, the/DT content/NN that/IN the/DT company/NN provides/VBZ to/TO users/NNS on/IN or/CC through/IN the/DT service/NNP ,/, including/VBG without/IN limitation/NN ,/, any/DT sr/JJ samples/NNS ,/, text/NN ,/, graphics/NNS ,/, photos/NNS ,/, software/NN ,/, and/CC interactive/JJ features/NNS ,/, may/MD be/VB protected/VBN by/IN copyright/NN or/CC other/JJ intellectual/JJ property/NN rights/NNS and/CC owned/VBN by/IN the/DT company/NN or/CC its/PRP$ third/JJ party/NN licensors/NNS -lrb-/-LRB- collectively/RB ,/, the/DT ``/`` company/NN content/NN ''/'' -rrb-/-RRB- ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"moreover/RB ,/, the/DT company/NN solely/RB owns/VBZ all/DT design/NN rights/NNS ,/, databases/NNS and/CC compilation/NN and/CC other/JJ intellectual/JJ property/NN rights/NNS in/IN and/CC to/TO the/DT service/NNP ,/, in/IN each/DT case/NN whether/IN registered/VBN or/CC unregistered/JJ ,/, and/CC any/DT related/JJ goodwill/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP obtain/VBP no/DT copyright/NN or/CC other/JJ interest/NN in/IN any/DT sr/JJ samples/NNS obtained/VBN by/IN you/PRP on/IN or/CC through/IN the/DT service/NNP ,/, including/VBG ,/, but/CC not/RB limited/VBN to/TO ,/, those/DT sr/JJ samples/NNS that/WDT may/MD be/VB used/VBN by/IN you/PRP in/IN any/DT ugv/NN ./. ",musically.txt
0,0,0,0,0,0,0,0,0,any/DT uses/NNS of/IN sr/JJ samples/NNS by/IN you/PRP that/WDT are/VBP not/RB authorized/VBN under/IN this/DT agreement/NN are/VBP subject/JJ to/TO all/DT rights/NNS of/IN the/DT copyright/NN owners/NNS of/IN such/JJ sr/JJ samples/NNS in/IN law/NN and/CC equity/NN ./. ,musically.txt
0,0,0,0,0,0,0,0,0,"you/PRP are/VBP expressly/RB prohibited/VBN from/IN monetizing/VBG any/DT user/NN videos/NNS embodying/VBG sr/JJ samples/NNS within/IN the/DT service/NNP or/CC on/IN any/DT third/JJ party/NN service/NN -lrb-/-LRB- e.g./FW ,/, you/PRP may/MD not/RB claim/VB and/CC monetize/VB a/DT ugv/NN on/IN facebook/NNP -rrb-/-RRB- ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"the/DT company/NN trademarks/NNS ,/, service/NN marks/NNS ,/, and/CC logos/NNS -lrb-/-LRB- the/DT ``/`` company/NN trademarks/NNS ''/'' -rrb-/-RRB- used/VBN and/CC displayed/VBN on/IN the/DT service/NNP are/VBP the/DT company/NN 's/POS registered/VBN and/CC unregistered/JJ trademarks/NNS or/CC service/NN marks/NNS ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"other/JJ product/NN and/CC service/NN names/NNS located/VBN on/IN the/DT service/NNP may/MD be/VB trademarks/NNS or/CC service/NN marks/NNS owned/VBN by/IN third/JJ parties/NNS -lrb-/-LRB- the/DT ``/`` third-party/NNP trademarks/NNPS ,/, ''/'' and/CC ,/, collectively/RB with/IN the/DT company/NN trademarks/NNS ,/, the/DT ``/`` trademarks/NNPS ''/'' -rrb-/-RRB- ./. ",musically.txt
0,0,0,0,0,0,0,0,0,"except/IN as/IN otherwise/RB permitted/VBN by/IN law/NN ,/, you/PRP may/MD not/RB use/VB the/DT trademarks/NNPS to/TO disparage/VB the/DT company/NN or/CC the/DT applicable/JJ third-party/JJ ,/, the/DT company/NN 's/POS or/CC a/DT third-party/JJ 's/POS products/NNS or/CC services/NNS ,/, or/CC in/IN any/DT manner/NN -lrb-/-LRB- using/VBG commercially/RB reasonable/JJ judgment/NN -rrb-/-RRB- that/WDT may/MD damage/VB any/DT goodwill/NN in/IN the/DT trademarks/NNPS ./. ",musically.txt
